biomass,RA,time,yield_factor
0.1844287473526,0.013547755283,22.200000000000003,1.0
0.1844616950455,0.0136031084,22.3,1.0
0.1844885473456,0.013656901976,22.4,1.0
0.1845094409017,0.013709164684,22.5,1.0
0.1845245099347,0.013759925711,22.6,1.0
0.1845338953009,0.013809214674,22.700000000000003,1.0
0.1845378459797,0.013857061548,22.8,1.0
0.184541733484,0.013904792726,22.9,1.0
0.1845455578244,0.013952407852,23.0,1.0
0.1845493190139999,0.013999906573,23.1,1.0
0.1845530170688999,0.014047288545,23.200000000000003,1.0
0.1845566520079,0.014094553429,23.3,1.0
0.1845602238527,0.014141700893,23.4,1.0
0.1845637326279,0.014188730609,23.5,1.0
0.1845671783605,0.014235642259,23.6,1.0
0.1845705610807,0.014282435529,23.700000000000003,1.0
0.1845738808211,0.014329110111,23.8,1.0
0.1845771376173,0.014375665704,23.9,1.0
0.1845803315075,0.014422102013,24.0,1.0
0.1845834625324,0.01446841875,24.1,1.0
0.1845865307358999,0.014514615632,24.200000000000003,1.0
0.1845895361639999,0.014560692383,24.3,1.0
0.1845924788657,0.014606648731,24.4,1.0
0.184595360751,0.014652484415,24.5,1.0
0.184598179976,0.014698199187,24.6,1.0
0.1846009365976,0.014743792796,24.700000000000003,1.0
0.184603630675,0.014789264996,24.8,1.0
0.1846062622703,0.014834615546,24.9,1.0
0.184608831448,0.014879844212,25.0,1.0
0.1846113382750999,0.014924950767,25.1,1.0
0.1846137828212,0.014969934988,25.200000000000003,1.0
0.1846161651582999,0.015014796659,25.3,1.0
0.1846184857051999,0.015059535569,25.4,1.0
0.184620743851,0.015104151518,25.5,1.0
0.1846229400192,0.015148644303,25.6,1.0
0.1846250746079999,0.015193013732,25.700000000000003,1.0
0.1846271470693,0.015237259622,25.8,1.0
0.1846291578060999,0.015281381788,25.9,1.0
0.1846311069077,0.015325380056,26.0,1.0
0.1846329944656,0.015369254257,26.1,1.0
0.1846348205737999,0.015413004226,26.200000000000003,1.0
0.1846365853285,0.015456629807,26.3,1.0
0.1846382888283,0.015500130846,26.4,1.0
0.1846399311742,0.015543507198,26.5,1.0
0.1846415127036,0.015586758722,26.6,1.0
0.1846430330533,0.015629885284,26.700000000000003,1.0
0.1846444930005999,0.015672886752,26.8,1.0
0.1846458922020999,0.015715763006,26.9,1.0
