biomass,RA,time,yield_factor
0.008,0.0,0.0,1.3
0.0081245759975,0.0,0.1,1.3
0.0082522583694,0.0,0.2,1.3
0.0083831355146,0.0,0.3,1.3
0.0085172984605999,0.0,0.4,1.3
0.0086548409359,0.0,0.5,1.3
0.008795859445,0.0,0.6000000000000001,1.3
0.0089404533435,0.0,0.7000000000000001,1.3
0.0090887249156,0.0,0.8,1.3
0.0092407794527,0.0,0.9,1.3
0.0093967253328,0.0,1.0,1.3
0.0095566741021,0.0,1.1,1.3
0.0097207405561,0.0,1.2000000000000002,1.3
0.0098890428240999,0.0,1.3,1.3
0.0100617024531,0.0,1.4,1.3
0.0102388444928,0.0,1.5,1.3
0.0104205975822,0.0,1.6,1.3
0.0106070940364,0.0,1.7000000000000002,1.3
0.0107984699344,0.0,1.8,1.3
0.0109948652068,0.0,1.9,1.3
0.0111964237247,0.0,2.0,1.3
0.0114032933877,0.0,2.1,1.3
0.0116156262138,0.0,2.2,1.3
0.0118335784264,0.0,2.3000000000000003,1.3
0.0120573105437,0.0,2.4000000000000004,1.3
0.0122869874658,0.0,2.5,1.3
0.0125227785611,0.0,2.6,1.3
0.0127648577521,0.0,2.7,1.3
0.0130134035995,0.0,2.8000000000000003,1.3
0.0132685993842999,0.0,2.9000000000000004,1.3
0.0135306331882999,0.0,3.0,1.3
0.0137996979715,0.0,3.1,1.3
0.0140759916469,0.0,3.2,1.3
0.0143597171519999,0.0,3.3000000000000003,1.3
0.0146510825166,0.0,3.4000000000000004,1.3
0.0149503009252,0.0,3.5,1.3
0.0152575907763,0.0,3.6,1.3
0.0155731757346,0.0,3.7,1.3
0.0158972847779,0.0,3.8,1.3
0.016230152237,0.0,3.9,1.3
0.0165720178279,0.0,4.0,1.3
0.0169231266758,0.0,4.1000000000000005,1.3
0.0172837293305,0.0,4.2,1.3
0.0176540817707,0.0,4.3,1.3
0.0180344453981,0.0,4.4,1.3
0.0184250870197,0.0,4.5,1.3
0.0188262788167,0.0,4.6000000000000005,1.3
0.0192382982995,0.0,4.7,1.3
0.0196614282475999,0.0,4.800000000000001,1.3
0.0200959566317,0.0,4.9,1.3
0.0205421765222,0.0,5.0,1.3
0.0210003859702,0.0,5.1000000000000005,1.3
0.0214708878784,0.0,5.2,1.3
0.0219539898417,0.0,5.300000000000001,1.3
0.0224500039684,0.0,5.4,1.3
0.0229592466702,0.0,5.5,1.3
0.0234820384376999,0.0,5.6000000000000005,1.3
0.0240187035712,0.0,5.7,1.3
0.0245695698916,0.0,5.800000000000001,1.3
0.0251349684132,0.0,5.9,1.3
0.0257152329866,0.0,6.0,1.3
0.0263106999001,0.0,6.1000000000000005,1.3
0.0269217074443,0.0,6.2,1.3
0.0275485954357,0.0,6.300000000000001,1.3
0.0281917046948,0.0,6.4,1.3
0.0288513764849,0.0,6.5,1.3
0.0295281177943,2.1768425173e-05,6.6000000000000005,1.3
0.0302222888792,4.4275888014e-05,6.7,1.3
0.0309342333923999,6.7545234958e-05,6.800000000000001,1.3
0.0316642930735,9.159999219e-05,6.9,1.3
0.0324128057946999,0.00011646438592,7.0,1.3
0.0331801066876,0.00014216334902,7.1000000000000005,1.3
0.0339665255674,0.0001687225525,7.2,1.3
0.0347723864064,0.00019616841707,7.300000000000001,1.3
0.0355980062611,0.0002245281306,7.4,1.3
0.0364436941353999,0.00025382966561,7.5,1.3
0.0373097497711,0.00028410179667,7.6,1.3
0.0381964623694,0.00031537411778,7.7,1.3
0.0391041092464,0.00034767705949,7.800000000000001,1.3
0.0400329544062,0.00038104190592,7.9,1.3
0.0409832470556,0.00041550081144,8.0,1.3
0.0419552200412,0.00045108681703,8.1,1.3
0.0429490882135,0.0004878338662,8.200000000000001,1.3
0.0439650467167,0.00052577682045,8.3,1.3
0.0450032692298,0.00056495147411,8.4,1.3
0.0460639061161,0.00060539456846,8.5,1.3
0.0471470825257,0.00064714380514,8.6,1.3
0.0482528964365,0.00069023785858,8.700000000000001,1.3
0.049381416639,0.00073471638748,8.8,1.3
0.0505326806719,0.00078062004514,8.9,1.3
0.0517066927184,0.00082799048845,9.0,1.3
0.0529034214678,0.00087687038561,9.1,1.3
0.0541227979501,0.00092730342219,9.2,1.3
0.0553647133613,0.00097933430553,9.3,1.3
0.0566290168799,0.0010330087673,9.4,1.3
0.0579155134983,0.0010883735639,9.5,1.3
0.059223961876,0.0011454764752,9.6,1.3
0.0605540722321999,0.0012043662999,9.7,1.3
0.0619055043025999,0.0012650928496,9.8,1.3
0.063277865363,0.0013277069392,9.9,1.3
0.064670708358,0.0013922603748,10.0,1.3
0.0660835301462,0.0014588059385,10.1,1.3
0.0675157698827,0.0015273973702,10.2,1.3
0.0689668075743,0.0015980893455,10.3,1.3
0.070435962821,0.0016709374502,10.4,1.3
0.0719224937742,0.0017459981517,10.5,1.3
0.0734255963503,0.0018233287652,10.6,1.3
0.074944403695,0.0019029874176,10.7,1.3
0.076477985977,0.0019850330055,10.8,1.3
0.078025350473,0.0020695251507,10.9,1.3
0.0795854420422,0.0021565241498,11.0,1.3
0.0811571439535,0.002246090921,11.1,1.3
0.0827392791325,0.0023382869456,11.2,1.3
0.0843306118226,0.0024331742052,11.3,1.3
0.085929849704,0.0025308151154,11.4,1.3
0.0875356464598,0.0026312724543,11.5,1.3
0.0891466048248,0.0027346092878,11.6,1.3
0.0907612801154,0.0028408888906,11.7,1.3
0.0923781842343,0.002950174664,11.8,1.3
0.093995790171,0.0030625300496,11.9,1.3
0.0956125369554,0.0031780184407,12.0,1.3
