biomass,RA,time,yield_factor
0.0156,0.0,0.0,2.5
0.0157648703761,0.0,0.1,2.5
0.0159349309594,0.0,0.2,2.5
0.0161103536958999,0.0,0.3,2.5
0.0162913153314,0.0,0.4,2.5
0.0164779974719,0.0,0.5,2.5
0.0166705866384,0.0,0.6000000000000001,2.5
0.0168692743157,0.0,0.7000000000000001,2.5
0.0170742569933,0.0,0.8,2.5
0.0172857361987,0.0,0.9,2.5
0.0175039185222,0.0,1.0,2.5
0.0177290156322,0.0,1.1,2.5
0.0179612442787,0.0,1.2000000000000002,2.5
0.0182008262873,0.0,1.3,2.5
0.0184479885385,0.0,1.4,2.5
0.0187029629345999,0.0,1.5,2.5
0.0189659863516,0.0,1.6,2.5
0.0192373005743,0.0,1.7000000000000002,2.5
0.0195171522152,0.0,1.8,2.5
0.0198057926135,0.0,1.9,2.5
0.0201034777153,0.0,2.0,2.5
0.0204104679312,0.0,2.1,2.5
0.0207270279714,0.0,2.2,2.5
0.0210534266569,0.0,2.3000000000000003,2.5
0.0213899367034,0.0,2.4000000000000004,2.5
0.0217368344784,0.0,2.5,2.5
0.0220943997286,0.0,2.6,2.5
0.0224629152763,0.0,2.7,2.5
0.0228426666835,0.0,2.8000000000000003,2.5
0.0232339418809,0.0,2.9000000000000004,2.5
0.0236370307586,0.0,3.0,2.5
0.0240522247265,0.0,3.1,2.5
0.0244798162227,0.0,3.2,2.5
0.0249200981949,0.0,3.3000000000000003,2.5
0.0253733635251999,0.0,3.4000000000000004,2.5
0.0258399044201,0.0,3.5,2.5
0.0263200117506,0.0,3.6,2.5
0.0268139743482,0.0,3.7,2.5
0.0273220782445,0.0,3.8,2.5
0.0278446058698,0.0,3.9,2.5
0.0283818351995999,0.0,4.0,2.5
0.0289340388461,0.0,4.1000000000000005,2.5
0.0295014831005,0.0,4.2,2.5
0.0300844269225,0.0,4.3,2.5
0.0306831208843,0.0,4.4,2.5
0.0312978870893,8.1865581631e-05,4.5,2.5
0.0319290830553,0.0001653359748,4.6000000000000005,2.5
0.0325769266992,0.00025041226313,4.7,2.5
0.0332416227607,0.00033709577427,4.800000000000001,2.5
0.0339233616482,0.00042538807594,4.9,2.5
