0, 0.1048951048951352
1.9758874748827875, 9.646204431870899
4.05224380442063, 14.047442845165591
6.028131279303416, 20.127213710602888
7.937039517749499, 21.38195026674599
9.912926992632284, 24.209972880435046
11.989283322170126, 25.35946304198147
13.965170797052911, 31.229443697628582
15.907568653717346, 30.49110300282439
18.01741460147354, 27.025138291045877
25.98794373744139, 32.88254277537601
32.01607501674481, 36.01674949297187
40.02009377093101, 34.006950852228826
48.02411252511721, 35.98316619749977
