0, 2.842170943040401e-14
1.942397856664435, 14.051869095405607
4.05224380442063, 20.131358929081657
6.028131279303416, 28.728612312001488
7.937039517749499, 30.402929287725016
9.912926992632284, 33.23095190141407
12.022772940388476, 37.31743474208311
13.965170797052911, 39.41126187944674
15.9410582719357, 43.49802575187708
18.01741460147354, 47.58457885048642
25.98794373744139, 72.11331200614524
32.01607501674481, 97.48528096150332
40.02009377093101, 98.72723057250852
48.02411252511721, 102.06708228141582
