1.9539925233402755e-14, 49.999999999999936
1.9601100412654962, 43.89587073608611
4.0577716643741635, 42.908438061041224
6.01788170563964, 35.72710951526025
7.977991746905117, 33.6624775583482
9.938101788170597, 32.31597845601428
12.03576341127926, 25.583482944344624
13.99587345254474, 19.389587073608524
15.955983493810217, 18.043087971274588
18.053645116918887, 15.529622980251247
25.997248968363202, 15.619389587073513
32.01513067400282, 13.913824057450526
39.95873452544713, 14.901256732495412
47.93672627235223, 16.24775583482932
