inoc_time,inoc_ratio,xylan_conc,butanol
36,0.5,60,4.5919896449
36,0.5,70,6.3497913609
36,0.5,80,8.4398688413
36,0.75,60,5.8305484738
36,0.75,70,7.8689188766
36,0.75,80,10.253320367
36,1.0,60,6.6540638068
36,1.0,70,8.8446993555
36,1.0,80,11.166974491
36,1.25,60,7.2125336754
36,1.25,70,9.3417242315
36,1.25,80,11.223895567
36,1.33,60,7.3438006126
36,1.33,70,9.3867388899
36,1.33,80,11.117449542
