1.7763568394002505e-14, 12.208258527827567
1.9601100412654926, 22.441651705565448
4.057771664374165, 40.484739676840135
6.01788170563964, 63.64452423698379
7.977991746905117, 78.00718132854573
9.938101788170597, 79.2639138240574
12.03576341127926, 79.9820466786355
13.995873452544737, 78.63554757630158
15.955983493810217, 77.91741472172347
18.053645116918887, 77.28904847396764
25.997248968363202, 82.04667863554752
32.01513067400281, 79.71274685816871
39.924346629986324, 79.53321364452418
47.936726272352224, 81.32854578096942
